District,Month,rainfall
Kamrup,7,230.54545454545453
Baksa,7,431.5
Udalguri,7,340.30909090909086
Barpeta Road,7,603.3923076923077
Golaghat,7,311.49999999999994
Kokrajhar,7,738.6153846153846
Sibsagar,7,364.40000000000003
Bongaigaon,7,630.3076923076923
Goalpara,7,406.41538461538465
Nagaon,7,198.46153846153845
Karimganj,7,477.5
Dhubri,7,340.7384615384615
Kamrup,7,279.31538461538463
Cachar Hills,7,306.90909090909093
Cachar,7,485.27692307692297
Hailakandi,7,340.69999999999993
Lakhimpur,7,642.5153846153846
Sonitpur,7,364.94615384615383
Jorhat,7,377.4083333333333
Morigaon,7,281.6923076923077
Tinsukia,7,418.40000000000003
Darrang,7,224.8714285714286
Goa,7,1130.0692307692307
Goa,7,1065.7818181818182
Vizianagaram,7,185.1384615384615
Chittoor,7,112.5923076923077
Kurnool,7,111.9307692307692
East Godavari,7,232.55384615384617
Nizamabad,7,257.1
Warangal,7,311.93999999999994
Cuddapah,7,83.0076923076923
Medak,7,207.92
Godavari,7,260.7153846153846
Nellore,7,83.70769230769231
Krishna,7,217.93846153846152
Visakhapatnam,7,164.95384615384617
Adilabad,7,285.84000000000003
Anantapur,7,66.02307692307694
Khammam,7,353.15999999999997
Guntur,7,161.33076923076925
Prakasam,7,95.93846153846154
Srikakulam,7,205.66923076923078
Hyderabad,7,183.23999999999998
Karimnagar,7,288.08000000000004
Pithoragarh,7,436.2692307692307
Rudraprayag,7,386.8230769230768
Udham Singh Nagar,7,351.45000000000005
Uttarkashi,7,354.425
Bageshwar,7,477.3727272727272
Pauri Garhwal,7,285.42857142857144
Almora,7,263.9230769230769
Chamoli,7,336.88461538461536
Champawat,7,433.05
Dehradun,7,574.7384615384616
Pauri Garhwal,7,331.65000000000003
TehriGarhwal,7,266.56666666666666
Haridwar,7,308.15384615384613
Nainital,7,550.676923076923
Bankura,7,324.86153846153843
Birbhum,7,333.0692307692307
Burdwan,7,319.5692307692307
Cooch Behar,7,631.8
Darjeeling,7,839.4000000000001
Hooghly,7,292.4692307692308
Howrah,7,347.0846153846154
Jalpaiguri,7,926.3538461538462
Malda,7,311.9461538461539
medinipur,7,300.16249999999997
Murshidabad,7,282.33846153846156
Nadia,7,271.59999999999997
Parganas,7,346.6615384615385
Dinajpur,7,310.23636363636365
Purulia,7,312.0769230769231
Parganas,7,370.2615384615384
Dinajpur,7,276.03846153846155
Calcutta,7,347.8636363636364
Medinipur,7,305.1857142857143
medinipur,7,302.59999999999997
Mahbubnagar,7,134.4692307692308
Rangareddy,7,135.18461538461537
Hyderabad,7,167.24545454545455
Nalgonda,7,130.57272727272724
J Bhupalpally,7,376.90000000000003
Jagtial,7,269.2
Mancherial,7,300.8333333333333
Narayanpet,7,367.1
Nirmal,7,236.73333333333332
Peddapalli,7,278.76666666666665
Sangareddy,7,128.73333333333332
Warangal,7,278.76666666666665
Warangal,7,252.4666666666667
Y Bhuvanagiri,7,108.16666666666667
Kothagudem,7,351.0
Jangaon,7,212.13333333333333
Gadwal,7,152.66666666666666
Asifabad,7,371.3
M Malkajgiri,7,131.29999999999998
Mahabubabad,7,273.5
Mulugu,7,385.3
Nagarkurnool,7,150.23333333333335
Sircilla,7,244.0333333333333
Siddipet,7,194.13333333333333
Suryapet,7,156.1
Vikarabad,7,169.79999999999998
Wanaparthy,7,203.20000000000002
Nizamabad,7,252.4545454545454
Khammam,7,298.7909090909091
Warangal,7,307.57500000000005
Karimnagar,7,282.54545454545456
Medak,7,204.4727272727273
Adilabad,7,329.6727272727273
Pratapgarh,7,354.3181818181818
Bikaner,7,82.03076923076924
Jaisalmer,7,63.46153846153845
Banswara,7,292.3692307692308
Dausa,7,189.5461538461538
Baran,7,321.5076923076923
Bundi,7,211.30769230769235
Dungarpur,7,278.4615384615385
Jalore,7,205.2846153846154
Karauli,7,194.7076923076923
Sawai Madhopur,7,230.7384615384615
Tonk,7,196.64615384615385
Barmer,7,118.95384615384616
Jhalawar,7,349.5
Kota,7,260.1307692307692
Sirohi,7,386.576923076923
Sri Ganganagar,7,61.883333333333326
Sikar,7,183.24615384615385
Udaipur,7,266.81538461538463
Pali,7,191.7230769230769
Bharatpur,7,196.43076923076922
Chittorgarh,7,286.4846153846154
Hanumangarh,7,72.9076923076923
Jhunjhunu,7,144.77692307692305
Churu,7,140.9923076923077
Nagaur,7,132.74615384615385
Jodhpur,7,111.28461538461536
Ajmer,7,158.92307692307693
Alwar,7,150.85384615384618
Bhilwara,7,208.94615384615386
Jaipur,7,173.54615384615389
Dholpur,7,212.0153846153846
Rajsamand,7,213.8846153846154
Champhai,7,319.1333333333333
Serchhip,7,454.14285714285717
Kolasib,7,353.1
Lawngtlai,7,697.9
Mamit,7,400.90000000000003
Saiha,7,379.86
Lunglei,7,766.4666666666667
Chhimtuipui,7,0
Aizawl,7,317.55833333333334
Imphal,7,432.1714285714285
Ukhrul,7,199.8
Tamenglong,7,617.75
Chandel,7,120.375
Bishnupur,7,189.13333333333335
Thoubal,7,174.66666666666666
Imphal,7,241.04615384615389
Senapati,7,186.49
Churachandpur,7,202.575
Tirupur,7,22.236363636363638
Thoothukudi,7,6.716666666666666
Kallakurichi,7,76.4
Tenkasi,7,38.4
Chengalpattu,7,231.7
Ranipet,7,205.5
Tirupathur,7,223.8
Ariyalur,7,77.22999999999999
Coimbatore,7,137.54615384615386
Erode,7,43.146153846153844
Tiruvallur,7,118.14615384615385
Vellore,7,103.06923076923076
Virudhunagar,7,28.215384615384615
Cuddalore,7,63.33846153846154
Krishnagiri,7,68.83846153846154
Nilgiris,7,263.9846153846154
Salem,7,82.73846153846154
Theni,7,69.55384615384615
Tirunelvelli,7,30.415384615384614
Ramanathapuram,7,20.084615384615383
Tiruvannamalai,7,103.14615384615385
Namakkal,7,51.70769230769231
Dharmapuri,7,63.169230769230765
Dindigul,7,39.13846153846154
Perambalur,7,35.63846153846154
Villupuram,7,75.83333333333333
Kanyakumari,7,78.20769230769233
Chennai,7,103.16923076923075
Sivaganga,7,72.22307692307693
Pudukkottai,7,57.39999999999999
Kanchipuram,7,97.16153846153846
Madurai,7,41.615384615384606
Tiruvarur,7,58.38461538461539
Trichy,7,41.54615384615384
Thanjavur,7,47.46923076923077
Nagapattinam,7,41.55384615384615
Karur,7,25.638461538461538
Tuticorin,7,10.333333333333334
Gautam Buddha Nagar,7,114.81818181818181
Amethi,7,207.54000000000002
Shravasti,7,463.3
Hapur,7,131.3
Sambhal,7,248.7
Chitrakoot,7,283.0
Shamli,7,110.5
Mahoba,7,187.47272727272727
Chandauli,7,211.32727272727269
Kaushambi,7,152.04545454545453
Ramnagar,7,269.3636363636364
Sant Kabir Nagar,7,329.1818181818182
Kannauj,7,228.9545454545454
Auraiya,7,152.6833333333333
Baghpat,7,156.8153846153846
Balrampur,7,275.5916666666667
Deoria,7,199.86666666666667
Faizabad,7,238.49999999999997
Bijnore,7,325.11538461538464
Fatehpur,7,172.89166666666665
Firozabad,7,169.39999999999998
Ghaziabad,7,86.37500000000001
Bulandshahr,7,144.71666666666667
Ghazipur,7,232.80769230769232
Hamirpur,7,219.73846153846154
Etah,7,184.39230769230772
Ballia,7,211.79166666666663
Etawah,7,187.87692307692305
Gonda,7,279.9666666666667
Banda,7,260.57692307692304
Barabanki,7,319.6615384615385
Allahabad,7,270.49999999999994
Basti,7,291.9923076923077
Azamgarh,7,216.48333333333332
Aligarh,7,162.58461538461538
Badaun,7,219.39230769230772
Gorakhpur,7,372.53846153846155
Agra,7,155.7
Bahraich,7,405.3307692307693
Kheri,7,336.09230769230766
KushiNagar,7,168.17499999999998
Ambedkar Nagar,7,284.17692307692306
Bareilly,7,354.4461538461538
Jalaun,7,192.16153846153844
Jhansi,7,233.68461538461537
Jyotiba Phule Nagar,7,246.0384615384615
Kanpur,7,239.39230769230764
Amethi,7,265.96999999999997
Sant Ravidas Nagar,7,247.79166666666666
Shahjahanpur,7,293.53846153846155
Shravasti,7,372.37142857142857
SiddharthNagar,7,305.1833333333334
Sitapur,7,260.9307692307692
Sonbhadra,7,256.6923076923077
Sultanpur,7,268.0615384615384
Unnao,7,205.88333333333333
Varanasi,7,300.3307692307692
Lalitpur,7,298.2153846153846
Lucknow,7,272.8538461538462
Hathras,7,188.74166666666667
Maharajganj,7,228.18333333333337
Mainpuri,7,152.85384615384612
Mathura,7,164.33846153846156
Mau,7,160.29999999999998
Meerut,7,186.39999999999998
Mirzapur,7,274.7416666666667
Moradabad,7,295.90000000000003
Muzaffarnagar,7,187.35000000000002
Pilibhit,7,217.23076923076923
Pratapgarh,7,274.79999999999995
Raibareli,7,173.8
Rampur,7,174.11666666666667
Saharanpur,7,250.21666666666667
Kanpur,7,152.90769230769232
Hardoi,7,217.98461538461535
Farrukhabad,7,172.8846153846154
Jaunpur,7,164.83333333333334
East Sikkim,7,532.05
Sikkim,7,532.5000000000001
Sikkim,7,437.18999999999994
Sikkim,7,559.9454545454545
Sikkim,7,508.38749999999993
Paren,7,241.13333333333335
Zunheboto,7,339.0
Longleng,7,304.0
Wokha,7,346.86
Kiphire,7,170.0125
Mokokchung,7,327.3833333333333
Dimapur,7,253.25
Kohima,7,328.9384615384615
Mon,7,284.325
Phek,7,238.11666666666665
Tuensang,7,259.26
Mahe,7,873.9
Yanam,7,258.0
Karaikal,7,47.036363636363646
Pondicherry,7,62.04615384615386
Dhalai,7,277.22727272727275
Tripura,7,440.83076923076925
Tripura,7,343.9230769230769
Tripura,7,341.9461538461538
Andaman Island,7,389.9818181818182
Andaman Island,7,472.15384615384625
Nicobar Island,7,234.78461538461534
Daman,7,804.9666666666666
Dadra & Nagar Haveli,7,1061.0307692307692
Chandigarh,7,232.08461538461535
Diu,7,406.8384615384617
Sambalpur,8,427.4923076923076
Nuapada,8,283.78000000000003
Bargarh,8,359.94545454545454
Nowrangapur,8,389.6375
Nawapara,8,310.54285714285714
Bhadrak,8,310.03636363636366
Nabarangapur,8,447.90000000000003
Sonepur,8,365.28461538461545
Angul,8,322.3461538461539
Deogarh,8,379.74615384615385
Jajpur,8,344.99230769230775
Keonjhar,8,321.40769230769234
Kendrapara,8,317.6461538461539
Cuttack,8,362.50769230769225
Jagatsinghpur,8,321.91538461538465
Balasore,8,305.74615384615385
Dhenkanal,8,332.41538461538465
Jharsuguda,8,428.2769230769231
Koraput,8,426.37692307692305
Nayagarh,8,309.53076923076924
Boudh,8,374.4307692307693
Gajapati,8,251.54615384615383
Kalahandi,8,405.4
Puri,8,313.24615384615385
Kandhamal,8,351.73076923076917
Malkangiri,8,487.276923076923
Rayagada,8,316.74615384615385
Balangir,8,357.7615384615385
Ganjam,8,243.6153846153846
Mayurbhanj,8,342.55384615384617
Khurda,8,293.2615384615385
Sundargarh,8,390.223076923077
Jalgaon,8,172.53076923076924
Jalna,8,163.8
Nandurbar,8,269.95384615384614
Buldhana,8,171.27692307692308
Ratnagiri,8,787.9076923076923
Wardha,8,216.46153846153845
Washim,8,180.89230769230772
Sangli,8,121.33076923076925
Bhandara,8,348.70000000000005
Hingoli,8,206.95454545454547
Palghar,8,887.54
Raigarh,8,827.86
Mumbai,8,607.7636363636364
Ahmednagar,8,116.9846153846154
Chandrapur,8,311.33846153846156
Kolhapur,8,489.47692307692313
Yavatmal,8,191.60000000000002
Nashik,8,295.51538461538456
Satara,8,260.1230769230769
Nanded,8,204.23076923076923
Amravati,8,213.0846153846154
Dhule,8,150.0846153846154
Latur,8,195.89999999999998
Osmanabad,8,155.26153846153846
Sholapur,8,110.80000000000001
Mumbai,8,507.3384615384615
Parbhani,8,172.83076923076925
Nagpur,8,281.84615384615387
Pune,8,269.7769230769231
Sindhudurg,8,747.1153846153846
Aurangabad,8,146.43846153846158
Gadchiroli,8,441.3416666666667
Beed,8,142.05384615384617
Gondia,8,381.89230769230755
Raigad,8,963.0200000000001
Thane,8,695.8153846153847
Akola,8,181.11538461538464
Delhi Tanda,8,204.89999999999998
South Delhi,8,195.48000000000002
East Delhi,8,185.51999999999998
North East Delhi,8,111.53636363636365
New Delhi,8,212.49999999999997
South West Delhi,8,191.23636363636362
North West Delhi,8,145.73
Delhi,8,183.29
North Delhi,8,194.94545454545457
Vidisha,8,361.6846153846154
Narsinghpur,8,341.1923076923077
Sheopur,8,270.2769230769231
Sagar,8,342.4692307692308
Neemuch,8,362.1769230769232
Khandwa,8,285.45384615384614
Chhatarpur,8,320.2692307692308
Guna,8,361.9846153846154
Gwalior,8,246.89230769230772
Chhindwara,8,287.2
Katni,8,301.4846153846154
Singrauli,8,308.6363636363636
Agar,8,429.16
Anuppur,8,340.6181818181817
Alirajpur,8,326.44545454545454
Burhanpur,8,289.60909090909087
Ashoknagar,8,327.6363636363636
Shivpuri,8,297.6692307692307
Damoh,8,346.08461538461535
Harda,8,351.6923076923076
Panna,8,354.3076923076923
Satna,8,298.5692307692308
Balaghat,8,368.1076923076923
Khargone,8,225.02307692307687
Dindori,8,370.13846153846146
Jhabua,8,306.4538461538462
Rewa,8,308.15384615384613
Shajapur,8,307.7076923076923
Umaria,8,334.38461538461536
Betul,8,317.45384615384614
Datia,8,230.35384615384615
Hoshangabad,8,491.5615384615385
Mandla,8,395.8538461538461
Raisen,8,373.95384615384614
Sehore,8,354.41538461538465
Sidhi,8,314.52307692307687
Indore,8,298.0538461538462
Seoni,8,304.6461538461538
Tikamgarh,8,286.89230769230767
Dewas,8,295.4230769230769
Jabalpur,8,426.5461538461538
Mandsaur,8,324.923076923077
Shahdol,8,294.5153846153846
Ujjain,8,305.2153846153846
Bhind,8,206.63846153846154
Dhar,8,251.5153846153846
Bhopal,8,328.95384615384614
Morena,8,243.34615384615384
Ratlam,8,363.5153846153846
Rajgarh,8,378.96153846153845
Barwani,8,198.53076923076924
Jalandhar,8,139.36153846153846
Nawanshahar,8,199.35384615384618
Tarn Taran,8,65.04545454545455
Sas Nagar,8,148.57272727272726
Mansa,8,35.14545454545454
Barnala,8,84.10909090909091
Faridkot,8,107.41538461538461
Kapurthala,8,160.86666666666667
Patiala,8,132.71538461538464
Firozpur,8,46.853846153846156
Ludhiana,8,135.52307692307696
Ropar,8,263.12307692307695
Moga,8,96.43076923076924
Sangrur,8,69.68461538461537
Amritsar,8,148.95384615384614
Gurdaspur,8,391.84615384615387
Muktasar,8,88.19999999999999
Hoshiarpur,8,172.73076923076923
Bathinda,8,107.99230769230768
Fatehgarh Sahib,8,81.95384615384616
Jaintia Hills,8,596.8555555555555
Garo Hills,8,323.55454545454546
Garo Hills,8,335.8285714285715
Ri Bhoi,8,295.25454545454545
Khasi Hills,8,433.6166666666666
Khasi Hills,8,1256.9384615384613
Garo Hills,8,552.4384615384615
Kozhikode,8,583.1923076923077
Wayanad,8,530.9769230769232
Malappuram,8,465.5230769230769
Alappuzha,8,347.0230769230769
Kannur,8,608.2
Kasargod,8,696.525
Ernakulam,8,498.16153846153844
Palakkad,8,427.1692307692307
Kottayam,8,445.6
Idukki,8,695.9076923076924
Pathanamthitta,8,422.7769230769231
Kasaragod,8,635.5666666666666
Kollam,8,317.4230769230769
Thiruvananthapuram,8,182.14615384615385
Thrissur,8,474.4384615384615
Hazaribagh,8,284.66923076923075
Singhbhum,8,277.60769230769233
Jamtara,8,266.38181818181823
Khunti,8,295.3545454545454
Latehar,8,278.6090909090909
Deogarh,8,271.54
Simdega,8,379.8636363636364
Garhwa,8,245.53636363636363
Dumka,8,257.46363636363634
Ramgarh,8,324.84545454545446
Kharsawa,8,251.9090909090909
Deoghar,8,219.35454545454547
Chatra,8,257.51818181818186
Bokaro,8,279.86363636363643
Lohardaga,8,278.26363636363635
Koderma,8,238.5090909090909
Gumla,8,297.7909090909091
Singhbhum,8,366.39230769230767
Palamu,8,268.67692307692306
Giridih,8,277.04166666666663
Ranchi,8,272.776923076923
Godda,8,209.10909090909092
Sahibganj,8,247.63636363636363
Pargana,8,166.1
Dhanbad,8,267.78181818181815
Pakur,8,244.74999999999997
Bijapur,8,112.625
Chamarajanagar,8,95.82307692307693
Gadag,8,105.52307692307694
Mandya,8,92.3846153846154
Mysore,8,128.43076923076927
Gulbarga,8,129.68
Bijapur,8,71.56
Belgaum,8,197.21249999999998
Yadgiri,8,105.41999999999999
Ramanagara,8,114.83636363636364
Chikkaballapur,8,100.4090909090909
Haveri,8,142.35384615384615
Raichur,8,115.17692307692306
Bangalore Rural,8,137.49999999999997
Chikmagalur,8,475.3923076923077
Hassan,8,176.06923076923078
Dharwad,8,136.86153846153846
Kannada,8,744.4692307692308
Bagalkot,8,78.52307692307693
Gulbarga,8,179.72857142857143
Belgaum,8,146.82222222222222
Kannada,8,862.8846153846155
Kodagu,8,617.9999999999999
Shimoga,8,532.1846153846154
Tumkur,8,107.05384615384614
Bellary,8,110.02307692307694
Davanagere,8,128.09999999999997
Kolar,8,90.53076923076924
Udupi,8,1070.092307692308
Bidar,8,186.43846153846152
Koppal,8,114.54615384615387
Bangalore,8,136.04615384615383
Chitradurga,8,98.7076923076923
Lakshadweep Sea,8,244.6615384615385
Rajkot,8,211.55384615384614
Bharuch,8,221.00000000000003
Kutch,8,180.43846153846152
Botad,8,277.04
Morvi,8,301.44
Mahisagar,8,278.03999999999996
Dwarka,8,343.41999999999996
Chhota Udaipur,8,501.82
Gir Somnath,8,336.59999999999997
Aravalli,8,346.46
Tapi,8,400.7545454545454
Narmada,8,332.3538461538462
Surat,8,419.6461538461539
Amreli,8,153.6230769230769
Dang,8,578.7384615384615
Anand,8,286.4
Surendranagar,8,172.78461538461536
Sabarkantha,8,288.44615384615383
Ahmedabad,8,200.4076923076923
Dahod,8,234.84615384615387
Mehsana,8,224.13076923076926
Bhavnagar,8,159.43076923076922
Kheda,8,266.9846153846154
Porbandar,8,219.96153846153845
Gandhi Nagar,8,247.7615384615385
Navasari,8,511.3769230769231
Banaskantha,8,199.45384615384617
Jamnagar,8,220.71538461538455
Panchmahals,8,311.7769230769231
Valsad,8,626.9923076923077
Vadodara,8,271.6923076923077
Junagarh,8,261.2307692307692
Patan,8,220.5923076923077
Faridabad,8,146.34615384615384
Karnal,8,147.71538461538464
Sirsa,8,65.68461538461537
Palwal,8,121.92727272727274
Mewat,8,141.09090909090907
Gurgaon,8,139.09230769230768
Mahendragarh,8,110.2846153846154
Yamunanagar,8,273.43846153846147
Hisar,8,63.33076923076923
Fatehabad,8,59.4923076923077
Kurukshetra,8,82.95
Sonipat,8,127.66923076923075
Kaithal,8,78.83333333333333
Rohtak,8,85.99230769230768
Bhiwani,8,92.72307692307692
Jhajjar,8,109.18333333333332
Panipat,8,110.56153846153846
Rewari,8,138.13636363636363
Ambala,8,217.96153846153845
Jind,8,78.46153846153847
Panchkula,8,173.64615384615385
Vaishali,8,178.56153846153848
Begusarai,8,233.66363636363639
Gaya,8,260.09230769230766
Madhepura,8,200.20909090909092
Sheikhpura,8,172.93636363636367
Lakhisarai,8,195.60909090909092
Nawada,8,224.83636363636361
Banka,8,222.5727272727273
Aurangabad,8,242.7545454545455
Arwal,8,201.51818181818183
Sheohar,8,184.71818181818182
Munger,8,222.61818181818182
Samastipur,8,254.03636363636363
Bhagalpur,8,254.03076923076927
Jahanabad,8,222.34545454545457
Bhojpur,8,168.20000000000002
Muzaffarpur,8,217.44615384615386
Kaimur (Bhabua),8,257.51818181818186
Gopalganj,8,218.86363636363637
Madhubani,8,205.4181818181818
Rohtas,8,260.26153846153846
Champaran,8,374.0181818181818
Saharsa,8,206.6
Supaul,8,216.95000000000002
Purnia,8,324.9769230769231
Kishanganj,8,422.70909090909095
Buxar,8,208.52727272727273
Nalanda,8,266.94545454545454
Saran,8,189.79090909090908
Katihar,8,212.69090909090912
Sitamarhi,8,215.70000000000002
Darbhanga,8,230.46363636363637
Khagaria,8,210.21818181818182
Patna,8,235.03076923076924
Siwan,8,207.62727272727273
Araria,8,322.3916666666667
Champaran,8,211.83846153846156
Jamui,8,205.20000000000002
Lahaul Spiti (separate values),8,43.315384615384616
Bilaspur,8,365.87692307692305
Hamirpur,8,444.66923076923075
Shimla,8,214.66923076923075
Mandi,8,388.94615384615383
Kangra,8,632.0307692307692
Solan,8,279.49999999999994
Kinnaur,8,49.65384615384616
Una,8,428.0153846153847
Kullu,8,230.15384615384616
Chamba,8,243.89999999999998
Sirmaur,8,357.0230769230769
Dhamtari,8,277.38461538461536
Kawardha,8,234.64444444444447
Mahasamund,8,337.5153846153846
Bijapur,8,628.0545454545455
Gariaband,8,371.16
Surajpur,8,376.58000000000004
Balod,8,337.76
Kondagaon,8,399.93999999999994
Sukma,8,519.3
Bemetara,8,333.53999999999996
Mungeli,8,305.82
Balodabazar,8,294.94
Kabirdham-Kawardha,8,324.82500000000005
Narayanpur,8,453.42727272727274
Jashpur,8,320.5307692307692
Raipur,8,310.09230769230777
Durg,8,287.0615384615384
Raigarh,8,367.6769230769231
Janjgir-Champa,8,383.1076923076923
Korea,8,359.46153846153845
Bastar,8,398.84615384615387
Kanker,8,392.85384615384606
Rajnandgaon,8,274.2769230769231
Surguja,8,302.76153846153846
Bilaspur,8,326.38461538461536
Korba,8,387.3076923076923
Dantewada,8,428.28333333333336
kameng,8,402.2076923076923
Lohit,8,410.323076923077
Lower Dibang Valley,8,735.6444444444446
Anjaw,8,233.82
Kurung Kumey,8,257.8666666666666
Tawang,8,243.0333333333333
Changlang,8,260.8615384615385
Lower Subansiri,8,118.6875
Siang,8,293.9923076923077
Papum Pare,8,484.83076923076925
Upper Subansiri,8,226.86153846153846
Dibang Valley,8,164.02
Tirap,8,409.9153846153846
Kameng,8,181.0
Upper Siang,8,375.1
Siang,8,664.4846153846155
Badgam,8,50.35454545454545
Srinagar,8,77.9
Reasi,8,675.6818181818182
Bandipur,8,59.625
Kishtwar,8,71.0
Rajouri,8,197.74545454545452
Samba,8,361.04545454545456
Poonch,8,243.68571428571428
Ganderbal,8,84.64545454545454
Kargil,8,1.0125
Pulwama,8,51.333333333333336
Ramban,8,124.58181818181819
Kulgam,8,83.9090909090909
Baramulla,8,86.14545454545454
Kathua,8,445.5076923076923
Jammu,8,376.63846153846157
Udhampur,8,330.8230769230768
Doda,8,125.42307692307692
Pulwama,8,64.86153846153847
Kupwara,8,66.19230769230768
Leh,8,8.953846153846154
Anantnag,8,81.76923076923077
Baramulla,8,77.58
Dibrugarh,8,347.0769230769231
Karbi Anglong,8,183.30769230769232
Nalbari,8,270.2692307692307
Chirang,8,520.5272727272727
Dhemaji,8,393.72222222222223
Kamrup,8,195.5272727272727
Baksa,8,283.74444444444447
Udalguri,8,257.09999999999997
Barpeta Road,8,426.44615384615383
Golaghat,8,217.9769230769231
Kokrajhar,8,652.3153846153847
Sibsagar,8,273.84615384615387
Bongaigaon,8,511.9923076923078
Goalpara,8,326.2769230769231
Nagaon,8,219.1153846153846
Karimganj,8,516.0076923076923
Dhubri,8,326.19999999999993
Kamrup,8,248.12307692307692
Cachar Hills,8,175.10909090909092
Cachar,8,476.776923076923
Hailakandi,8,371.9307692307693
Lakhimpur,8,451.54615384615386
Sonitpur,8,285.9923076923077
Jorhat,8,271.3333333333333
Morigaon,8,263.276923076923
Tinsukia,8,365.39230769230767
Darrang,8,148.0625
Goa,8,774.3230769230769
Goa,8,729.3545454545455
Vizianagaram,8,215.82307692307694
Chittoor,8,127.75384615384617
Kurnool,8,127.46153846153847
East Godavari,8,212.03846153846158
Nizamabad,8,282.75999999999993
Warangal,8,271.96000000000004
Cuddapah,8,125.16153846153847
Medak,8,232.4
Godavari,8,263.3384615384615
Nellore,8,119.23076923076923
Krishna,8,225.92307692307693
Visakhapatnam,8,175.35384615384615
Adilabad,8,313.25999999999993
Anantapur,8,85.71538461538461
Khammam,8,322.91999999999996
Guntur,8,190.64615384615385
Prakasam,8,114.33076923076922
Srikakulam,8,215.8846153846154
Hyderabad,8,278.42
Karimnagar,8,259.76
Pithoragarh,8,378.39166666666665
Rudraprayag,8,437.25454545454545
Udham Singh Nagar,8,315.05454545454546
Uttarkashi,8,394.6181818181818
Bageshwar,8,424.2818181818182
Pauri Garhwal,8,303.7142857142857
Almora,8,239.06666666666663
Chamoli,8,371.7749999999999
Champawat,8,400.9
Dehradun,8,587.9769230769231
Pauri Garhwal,8,381.5571428571429
TehriGarhwal,8,268.19166666666666
Haridwar,8,326.9666666666667
Nainital,8,481.0076923076924
Bankura,8,321.5461538461538
Birbhum,8,272.59230769230766
Burdwan,8,283.7307692307692
Cooch Behar,8,521.8083333333333
Darjeeling,8,653.4846153846154
Hooghly,8,267.10769230769233
Howrah,8,305.3615384615385
Jalpaiguri,8,689.8153846153847
Malda,8,264.75384615384615
medinipur,8,378.425
Murshidabad,8,224.56153846153848
Nadia,8,259.46923076923076
Parganas,8,320.5230769230769
Dinajpur,8,298.8636363636364
Purulia,8,295.13076923076926
Parganas,8,391.5307692307692
Dinajpur,8,252.03846153846155
Calcutta,8,409.09090909090907
Medinipur,8,395.1857142857143
medinipur,8,316.16363636363633
Mahbubnagar,8,152.2846153846154
Rangareddy,8,184.65384615384616
Hyderabad,8,170.17272727272726
Nalgonda,8,152.24545454545455
J Bhupalpally,8,651.6666666666666
Jagtial,8,327.8666666666666
Mancherial,8,419.8666666666666
Narayanpet,8,207.5
Nirmal,8,300.43333333333334
Peddapalli,8,425.26666666666665
Sangareddy,8,171.20000000000002
Warangal,8,554.3666666666667
Warangal,8,451.0333333333333
Y Bhuvanagiri,8,162.86666666666667
Kothagudem,8,571.2333333333332
Jangaon,8,287.09999999999997
Gadwal,8,110.2
Asifabad,8,446.73333333333335
M Malkajgiri,8,188.16666666666666
Mahabubabad,8,516.1
Mulugu,8,1101.9
Nagarkurnool,8,160.73333333333332
Sircilla,8,286.03333333333336
Siddipet,8,248.46666666666667
Suryapet,8,211.89999999999998
Vikarabad,8,196.70000000000002
Wanaparthy,8,186.79999999999998
Nizamabad,8,262.09090909090907
Khammam,8,276.10909090909087
Warangal,8,216.79999999999995
Karimnagar,8,253.7818181818182
Medak,8,174.6181818181818
Adilabad,8,291.1363636363636
Pratapgarh,8,411.1
Bikaner,8,93.52307692307691
Jaisalmer,8,78.8076923076923
Banswara,8,333.87692307692305
Dausa,8,245.89230769230764
Baran,8,342.4384615384616
Bundi,8,277.2846153846154
Dungarpur,8,282.0230769230769
Jalore,8,157.27692307692308
Karauli,8,229.3923076923077
Sawai Madhopur,8,277.3538461538461
Tonk,8,265.1384615384615
Barmer,8,104.44615384615386
Jhalawar,8,329.11538461538464
Kota,8,298.8923076923077
Sirohi,8,309.23846153846154
Sri Ganganagar,8,66.81666666666665
Sikar,8,175.9076923076923
Udaipur,8,255.83076923076925
Pali,8,222.76153846153844
Bharatpur,8,196.49230769230775
Chittorgarh,8,328.86153846153843
Hanumangarh,8,72.23846153846154
Jhunjhunu,8,152.63076923076923
Churu,8,125.15384615384616
Nagaur,8,158.8153846153846
Jodhpur,8,129.95384615384614
Ajmer,8,213.03846153846155
Alwar,8,188.5230769230769
Bhilwara,8,259.48461538461544
Jaipur,8,216.15384615384616
Dholpur,8,225.52307692307693
Rajsamand,8,240.98461538461535
Champhai,8,256.6666666666667
Serchhip,8,382.8857142857143
Kolasib,8,506.8333333333333
Lawngtlai,8,415.9
Mamit,8,257.75
Saiha,8,321.7
Lunglei,8,702.4833333333332
Chhimtuipui,8,0
Aizawl,8,377.8666666666666
Imphal,8,392.6714285714285
Ukhrul,8,213.36666666666667
Tamenglong,8,403.3
Chandel,8,86.82000000000001
Bishnupur,8,140.79999999999998
Thoubal,8,129.33333333333334
Imphal,8,192.69230769230768
Senapati,8,220.24
Churachandpur,8,150.925
Tirupur,8,43.36363636363637
Thoothukudi,8,14.35
Kallakurichi,8,39.8
Tenkasi,8,90.9
Chengalpattu,8,68.4
Ranipet,8,100.3
Tirupathur,8,109.1
Ariyalur,8,122.33
Coimbatore,8,161.76923076923075
